日期,行业名称,电量_万千瓦时
2024-06-12,27.计算机、通信和其他电子设备制造业,4129.014
2024-06-12,28.仪器仪表制造业,65.8628
2024-06-12,29.其他制造业,646.8309
2024-06-12,3.居民服务、修理和其他服务业,238.7351
2024-06-12,3.建筑安装业,57.4566
2024-06-12,3.水上运输业,19.7907
2024-06-12,3.水的生产和供应业,955.9412
2024-06-12,3.软件和信息技术服务业,222.7412
2024-06-12,3.酒、饮料及精制茶制造业,317.1214
2024-06-12,3.黑色金属矿采选业,248.9876
2024-06-12,30.废弃资源综合利用业,361.9732
2024-06-12,31.金属制品、机械和设备修理业,143.9334
2024-06-12,4.建筑装饰、装修和其他建筑业,357.0768
2024-06-12,4.教育、文化、体育和娱乐业,2309.0793
2024-06-12,4.有色金属矿采选业,139.2487
2024-06-12,4.烟草制品业,68.9933
2024-06-12,4.航空运输业,107.7616
2024-06-12,5.卫生和社会工作,1147.9164
2024-06-12,5.管道运输业,95.2002
2024-06-12,5.纺织业,1436.5339
2024-06-12,5.非金属矿采选业  ,262.2373
2024-06-12,6.公共管理和社会组织、国际组织,867.6642
2024-06-12,6.其他采矿业  ,159.3355
2024-06-12,6.多式联运和运输代理业,30.6405
2024-06-12,6.纺织服装、服饰业,315.2729
2024-06-12,7.皮革、毛皮、羽毛及其制品和制鞋业,57.1619
2024-06-12,7.装卸搬运和仓储业,325.7709
2024-06-12,8.木材加工和木、竹、藤、棕、草制品业,482.7874
2024-06-12,8.邮政业,37.439
2024-06-12,9.家具制造业,151.3641
2024-06-12,A、全行业用电合计,56551.96
2024-06-12,B、城乡居民生活用电合计,14712.47
2024-06-12,一、农、林、牧、渔业,2569.8127
2024-06-12,七、住宿和餐饮业,1152.73
2024-06-12,三、建筑业,1088.1437
2024-06-12,九、房地产业,3107.167
2024-06-12,二、工业,34339.9809
2024-06-12,五、信息传输、软件和信息技术服务业,1211.825
2024-06-12,全行业用电分类,56551.96
2024-06-12,八、金融业,252.3703
2024-06-12,六、批发和零售业,4375.1927
2024-06-12,其他开采专业及辅助性活动,23.9797
2024-06-12,十、租赁和商务服务业,366.8529
2024-06-12,十一、公共服务及管理组织,5838.7133
2024-06-12,四、交通运输、仓储和邮政业,2249.1715
2024-06-12,客户用电量,71264.43
2024-06-12,（一）采矿业,921.4789
2024-06-12,（三）电力、热力、燃气及水的生产和供应业,2120.1132
2024-06-12,（二） 制造业,31298.3888
2024-06-13,      其中：排灌,770.2643
2024-06-13,    1.农业,742.377
2024-06-13,    2.林业,12.9699
2024-06-13,    3.畜牧业,513.3265
2024-06-13,    4.渔业,207.9718
2024-06-13,    5.农、林、牧、渔专业及辅助性活动,1302.2538
2024-06-13,    乡村居民,6621.0399
2024-06-13,    城镇居民,10162.7048
2024-06-13,    第一产业,1476.6453
2024-06-13,    第三产业,21311.2553
2024-06-13,    第二产业,36725.2263
2024-06-13,  其中：中成药生产,75.0608
2024-06-13,  其中：互联网数据服务,126.6022
2024-06-13,  其中：体育用品制造,9.0936
2024-06-13,  其中：充换电服务业,886.674
2024-06-13,  其中：光伏设备及元器件制造,21.8637
2024-06-13,  其中：公共照明,626.1556
2024-06-13,  其中：医疗仪器设备及器械制造,48.1268
2024-06-13,  其中：地质勘查,9.1926
2024-06-13,  其中：城市公共交通运输,425.4704
2024-06-13,  其中：教育,2339.0729
2024-06-13,  其中：新能源车整车制造,49.034
2024-06-13,  其中：橡胶制品业,224.9289
2024-06-13,  其中：氯碱,162.156
2024-06-13,  其中：水利管理业,107.1176
2024-06-13,  其中：水泥制造,1297.7899
2024-06-13,  其中：港口岸电,4.6604
2024-06-13,  其中：煤化工,245.8242
2024-06-13,  其中：电厂生产全部耗用电量,160.1586
2024-06-13,  其中：电气化铁路,963.2613
2024-06-13,  其中：碳化硅,5.4921
2024-06-13,  其中：科技推广和应用服务业,69.9909
2024-06-13,  其中：租赁业,11.0964
2024-06-13,  其中：结构性金属制品制造,651.0954
2024-06-13,  其中：肥料制造,2401.9681
2024-06-13,  其中：计算机制造,27.6472
2024-06-13,  其中：钢铁,2458.5154
2024-06-13,  其中：铁路运输设备制造,191.3233
2024-06-13,  其中：铝冶炼,3.4808
2024-06-13,  其中：风能原动设备制造,0.0594
2024-06-13,  城市轨道交通设备制造,15.4009
2024-06-13,  塑料制品业,735.5944
2024-06-13,  抽水蓄能抽水耗用电量,597.0888
2024-06-13,  玻璃制造,207.2536
2024-06-13,  生物药品制品制造,155.3882
2024-06-13,  电石,0.0
2024-06-13,  稀有稀土金属冶炼,4.2964
2024-06-13,  线路损失电量,0.0565
2024-06-13,  航空、航天器及设备制造,57.6633
2024-06-13,  通信设备制造,157.3042
2024-06-13,  铁合金冶炼,13.9582
2024-06-13,  铅锌冶炼,0.396
2024-06-13,  陶瓷制品制造,249.0869
2024-06-13,  黄磷,69.7025
2024-06-13,1.农副食品加工业,926.0322
2024-06-13,1.房屋建筑业,384.272
2024-06-13,1.煤炭开采和洗选业,5.4992
2024-06-13,1.电信、广播电视和卫星传输服务,544.3351
2024-06-13,1.电力、热力生产和供应业,933.5588
2024-06-13,1.科学研究和技术服务业,434.0998
2024-06-13,1.铁路运输业,1072.81
2024-06-13,10.造纸和纸制品业,705.4037
2024-06-13,11.印刷和记录媒介复制业,135.8574
2024-06-13,12.文教、工美、体育和娱乐用品制造业,94.4392
2024-06-13,13.石油、煤炭及其他燃料加工业,727.158
2024-06-13,14.化学原料和化学制品制造业,5202.9925
2024-06-13,15.医药制造业,917.8264
2024-06-13,16.化学纤维制造业,90.2792
2024-06-13,17.橡胶和塑料制品业,960.5233
2024-06-13,18.非金属矿物制品业,3996.9028
2024-06-13,19.黑色金属冶炼和压延加工业,2472.4736
2024-06-13,2.互联网和相关服务,464.5158
2024-06-13,2.土木工程建筑业,337.7498
2024-06-13,2.水利、环境和公共设施管理业,935.8003
2024-06-13,2.燃气生产和供应业,304.5881
2024-06-13,2.石油和天然气开采业,102.3561
2024-06-13,2.道路运输业,598.5834
2024-06-13,2.食品制造业,513.9076
2024-06-13,20.有色金属冶炼和压延加工业,655.4606
2024-06-13,21.金属制品业,1764.41
2024-06-13,22.通用设备制造业,640.897
2024-06-13,23.专用设备制造业,321.5817
2024-06-13,24.汽车制造业,1567.1194
2024-06-13,25.铁路、船舶、航空航天和其他运输设备制造业,435.9234
2024-06-13,26.电气机械和器材制造业,1967.9617
2024-06-13,27.计算机、通信和其他电子设备制造业,4175.027
2024-06-13,28.仪器仪表制造业,68.1365
2024-06-13,29.其他制造业,699.8952
2024-06-13,3.居民服务、修理和其他服务业,261.8573
2024-06-13,3.建筑安装业,62.232
2024-06-13,3.水上运输业,18.7161
2024-06-13,3.水的生产和供应业,972.2621
2024-06-13,3.软件和信息技术服务业,228.1645
2024-06-13,3.酒、饮料及精制茶制造业,331.2432
2024-06-13,3.黑色金属矿采选业,251.4463
2024-06-13,30.废弃资源综合利用业,399.46
2024-06-13,31.金属制品、机械和设备修理业,150.4059
2024-06-13,4.建筑装饰、装修和其他建筑业,382.2646
2024-06-13,4.教育、文化、体育和娱乐业,2575.8106
2024-06-13,4.有色金属矿采选业,134.2621
2024-06-13,4.烟草制品业,74.9526
2024-06-13,4.航空运输业,110.3907
2024-06-13,5.卫生和社会工作,1256.2371
2024-06-13,5.管道运输业,92.1292
2024-06-13,5.纺织业,1513.9093
2024-06-13,5.非金属矿采选业  ,267.2288
2024-06-13,6.公共管理和社会组织、国际组织,984.3378
2024-06-13,6.其他采矿业  ,166.2561
2024-06-13,6.多式联运和运输代理业,35.0494
2024-06-13,6.纺织服装、服饰业,347.9285
2024-06-13,7.皮革、毛皮、羽毛及其制品和制鞋业,63.1686
2024-06-13,7.装卸搬运和仓储业,350.1563
2024-06-13,8.木材加工和木、竹、藤、棕、草制品业,513.1723
2024-06-13,8.邮政业,40.8381
2024-06-13,9.家具制造业,161.3568
2024-06-13,A、全行业用电合计,59513.1269
2024-06-13,B、城乡居民生活用电合计,16783.7447
2024-06-13,一、农、林、牧、渔业,2778.8991
2024-06-13,七、住宿和餐饮业,1248.987
2024-06-13,三、建筑业,1166.5184
2024-06-13,九、房地产业,3286.9158
2024-06-13,二、工业,35733.2632
2024-06-13,五、信息传输、软件和信息技术服务业,1237.0154
2024-06-13,全行业用电分类,59513.1269
2024-06-13,八、金融业,267.4887
2024-06-13,六、批发和零售业,4631.5934
2024-06-13,其他开采专业及辅助性活动,24.1494
2024-06-13,十、租赁和商务服务业,395.6298
2024-06-13,十一、公共服务及管理组织,6448.1429
2024-06-13,四、交通运输、仓储和邮政业,2318.6733
2024-06-13,客户用电量,76296.8717
2024-06-13,（一）采矿业,927.0486
2024-06-13,（三）电力、热力、燃气及水的生产和供应业,2210.4089
2024-06-13,（二） 制造业,32595.8057
2024-06-14,      其中：排灌,783.2013
2024-06-14,    1.农业,788.545
2024-06-14,    2.林业,13.7156
2024-06-14,    3.畜牧业,535.7988
2024-06-14,    4.渔业,221.9634
2024-06-14,    5.农、林、牧、渔专业及辅助性活动,1338.0189
2024-06-14,    乡村居民,7530.2418
2024-06-14,    城镇居民,11984.8357
2024-06-14,    第一产业,1560.0228
2024-06-14,    第三产业,22378.2197
2024-06-14,    第二产业,37432.6641
2024-06-14,  其中：中成药生产,77.0121
2024-06-14,  其中：互联网数据服务,126.6992
2024-06-14,  其中：体育用品制造,9.1881
2024-06-14,  其中：充换电服务业,926.2361
2024-06-14,  其中：光伏设备及元器件制造,23.6767
2024-06-14,  其中：公共照明,647.4411
2024-06-14,  其中：医疗仪器设备及器械制造,50.0598
2024-06-14,  其中：地质勘查,9.7267
2024-06-14,  其中：城市公共交通运输,445.7605
2024-06-14,  其中：教育,2418.8973
2024-06-14,  其中：新能源车整车制造,50.9043
2024-06-14,  其中：橡胶制品业,232.5028
2024-06-14,  其中：氯碱,157.904
2024-06-14,  其中：水利管理业,109.2015
2024-06-14,  其中：水泥制造,1347.4442
2024-06-14,  其中：港口岸电,4.4603
2024-06-14,  其中：煤化工,245.6865
2024-06-14,  其中：电厂生产全部耗用电量,180.9241
2024-06-14,  其中：电气化铁路,992.2573
2024-06-14,  其中：碳化硅,6.0447
2024-06-14,  其中：科技推广和应用服务业,73.9832
2024-06-14,  其中：租赁业,12.4799
2024-06-14,  其中：结构性金属制品制造,642.3043
2024-06-14,  其中：肥料制造,2448.5287
2024-06-14,  其中：计算机制造,29.7401
2024-06-14,  其中：钢铁,2700.7603
2024-06-14,  其中：铁路运输设备制造,189.9727
2024-06-14,  其中：铝冶炼,3.426
2024-06-14,  其中：风能原动设备制造,0.0654
2024-06-14,  城市轨道交通设备制造,16.0695
2024-06-14,  塑料制品业,750.8466
2024-06-14,  抽水蓄能抽水耗用电量,602.7226
2024-06-14,  玻璃制造,206.779
2024-06-14,  生物药品制品制造,158.1032
2024-06-14,  电石,0.0
2024-06-14,  稀有稀土金属冶炼,4.3416
2024-06-14,  线路损失电量,0.054
2024-06-14,  航空、航天器及设备制造,58.2851
2024-06-14,  通信设备制造,157.6654
2024-06-14,  铁合金冶炼,18.4809
2024-06-14,  铅锌冶炼,0.342
2024-06-14,  陶瓷制品制造,253.5535
2024-06-14,  黄磷,70.4795
2024-06-14,1.农副食品加工业,917.8931
2024-06-14,1.房屋建筑业,408.2618
2024-06-14,1.煤炭开采和洗选业,5.7446
2024-06-14,1.电信、广播电视和卫星传输服务,554.5144
2024-06-14,1.电力、热力生产和供应业,963.9689
2024-06-14,1.科学研究和技术服务业,452.1958
2024-06-14,1.铁路运输业,1106.1753
2024-06-14,10.造纸和纸制品业,722.742
2024-06-14,11.印刷和记录媒介复制业,140.6849
2024-06-14,12.文教、工美、体育和娱乐用品制造业,96.0343
2024-06-14,13.石油、煤炭及其他燃料加工业,752.5915
2024-06-14,14.化学原料和化学制品制造业,5198.3614
2024-06-14,15.医药制造业,935.636
2024-06-14,16.化学纤维制造业,92.4441
2024-06-14,17.橡胶和塑料制品业,983.3494
2024-06-14,18.非金属矿物制品业,4075.7762
2024-06-14,19.黑色金属冶炼和压延加工业,2719.2413
2024-06-14,2.互联网和相关服务,470.0212
2024-06-14,2.土木工程建筑业,343.0453
2024-06-14,2.水利、环境和公共设施管理业,966.9343
2024-06-14,2.燃气生产和供应业,322.0153
2024-06-14,2.石油和天然气开采业,89.0437
2024-06-14,2.道路运输业,626.9127
2024-06-14,2.食品制造业,534.0873
2024-06-14,20.有色金属冶炼和压延加工业,685.0272
2024-06-14,21.金属制品业,1766.8876
2024-06-14,22.通用设备制造业,646.8729
2024-06-14,23.专用设备制造业,331.515
2024-06-14,24.汽车制造业,1574.3267
2024-06-14,25.铁路、船舶、航空航天和其他运输设备制造业,439.4291
2024-06-14,26.电气机械和器材制造业,1962.6147
2024-06-14,27.计算机、通信和其他电子设备制造业,4242.9465
2024-06-14,28.仪器仪表制造业,70.519
2024-06-14,29.其他制造业,726.5936
2024-06-14,3.居民服务、修理和其他服务业,279.3301
2024-06-14,3.建筑安装业,66.1322
2024-06-14,3.水上运输业,19.1715
2024-06-14,3.水的生产和供应业,977.3941
2024-06-14,3.软件和信息技术服务业,235.8769
2024-06-14,3.酒、饮料及精制茶制造业,319.2871
2024-06-14,3.黑色金属矿采选业,258.917
2024-06-14,30.废弃资源综合利用业,404.3695
2024-06-14,31.金属制品、机械和设备修理业,155.611
2024-06-14,4.建筑装饰、装修和其他建筑业,393.172
2024-06-14,4.教育、文化、体育和娱乐业,2674.9972
2024-06-14,4.有色金属矿采选业,141.062
2024-06-14,4.烟草制品业,76.1605
2024-06-14,4.航空运输业,115.7092
2024-06-14,5.卫生和社会工作,1319.6909
2024-06-14,5.管道运输业,92.5169
2024-06-14,5.纺织业,1504.7286
2024-06-14,5.非金属矿采选业  ,292.0663
2024-06-14,6.公共管理和社会组织、国际组织,1030.6125
2024-06-14,6.其他采矿业  ,168.9491
2024-06-14,6.多式联运和运输代理业,33.037
2024-06-14,6.纺织服装、服饰业,368.6327
2024-06-14,7.皮革、毛皮、羽毛及其制品和制鞋业,65.3947
2024-06-14,7.装卸搬运和仓储业,366.3634
2024-06-14,8.木材加工和木、竹、藤、棕、草制品业,504.6262
2024-06-14,8.邮政业,42.2007
2024-06-14,9.家具制造业,168.7643
2024-06-14,A、全行业用电合计,61370.9065
2024-06-14,B、城乡居民生活用电合计,19515.0775
2024-06-14,一、农、林、牧、渔业,2898.0417
2024-06-14,七、住宿和餐饮业,1351.7741
2024-06-14,三、建筑业,1210.6113
2024-06-14,九、房地产业,3498.8066
2024-06-14,二、工业,36402.3093
2024-06-14,五、信息传输、软件和信息技术服务业,1260.4125
2024-06-14,全行业用电分类,61370.9065
2024-06-14,八、金融业,275.4698
2024-06-14,六、批发和零售业,4928.6716
2024-06-14,其他开采专业及辅助性活动,24.6456
2024-06-14,十、租赁和商务服务业,418.9619
2024-06-14,十一、公共服务及管理组织,6723.7609
2024-06-14,四、交通运输、仓储和邮政业,2402.0867
2024-06-14,客户用电量,80885.984
2024-06-14,（一）采矿业,955.7827
2024-06-14,（三）电力、热力、燃气及水的生产和供应业,2263.3782
2024-06-14,（二） 制造业,33183.1484
2024-06-15,      其中：排灌,777.1298
2024-06-15,    1.农业,808.6709
2024-06-15,    2.林业,14.2329
2024-06-15,    3.畜牧业,544.2332
2024-06-15,    4.渔业,228.7424
2024-06-15,    5.农、林、牧、渔专业及辅助性活动,1344.4513
2024-06-15,    乡村居民,8685.1361
2024-06-15,    城镇居民,14259.9289
2024-06-15,    第一产业,1595.8794
2024-06-15,    第三产业,21476.6075
2024-06-15,    第二产业,36751.1526
2024-06-15,  其中：中成药生产,69.3215
2024-06-15,  其中：互联网数据服务,124.2441
2024-06-15,  其中：体育用品制造,8.0821
2024-06-15,  其中：充换电服务业,956.3132
2024-06-15,  其中：光伏设备及元器件制造,23.0938
2024-06-15,  其中：公共照明,585.3276
2024-06-15,  其中：医疗仪器设备及器械制造,47.241
2024-06-15,  其中：地质勘查,9.544
2024-06-15,  其中：城市公共交通运输,432.8337
2024-06-15,  其中：教育,1906.0696
2024-06-15,  其中：新能源车整车制造,48.1711
2024-06-15,  其中：橡胶制品业,240.6014
2024-06-15,  其中：氯碱,160.064
2024-06-15,  其中：水利管理业,99.7687
2024-06-15,  其中：水泥制造,1340.3655
2024-06-15,  其中：港口岸电,6.5032
2024-06-15,  其中：煤化工,246.2842
2024-06-15,  其中：电厂生产全部耗用电量,147.5405
2024-06-15,  其中：电气化铁路,1041.8084
2024-06-15,  其中：碳化硅,5.0809
2024-06-15,  其中：科技推广和应用服务业,57.1677
2024-06-15,  其中：租赁业,11.7117
2024-06-15,  其中：结构性金属制品制造,618.6018
2024-06-15,  其中：肥料制造,2437.5246
2024-06-15,  其中：计算机制造,27.3271
2024-06-15,  其中：钢铁,2776.6647
2024-06-15,  其中：铁路运输设备制造,199.4157
2024-06-15,  其中：铝冶炼,3.5762
2024-06-15,  其中：风能原动设备制造,0.0487
2024-06-15,  城市轨道交通设备制造,13.7693
2024-06-15,  塑料制品业,725.5692
2024-06-15,  抽水蓄能抽水耗用电量,606.8967
